"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-01","8.05",,"0.00","0.0","0.0","63","70","57","  270","  260","17.0","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-02","7.61",,"0.00","0.0","0.0","65","72","59","  250","  250","15.0","19.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-03","7.16",,"0.00","0.0","0.0","65","71","61","  270","  260","16.1","23.0","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-04","6.93",,"0.00","0.0","0.0","65","72","60","  270","  250","14.1","19.0","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-05","8.28",,"0.00","0.0","0.0","64","70","61","  270","  280","17.0","19.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-06","9.40",,"0.00","0.0","0.0","64","69","60","  280","  260","18.1","25.1","    1",,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-07","8.50",,"0.00","0.0","0.0","64","71","58","  270","  270","18.1","23.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-08","6.26",,"0.00","0.0","0.0","67","74","59","  250","  310","18.1","25.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-09","8.50",,"0.00","0.0","0.0","67","75","61","  280","  250","19.9","23.0","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-10","6.93",,"0.00","0.0","0.0","67","73","62","  260","  260","18.1","21.9",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-11","7.16",,"0.00","0.0","0.0","69","76","61","  260","  240","15.0","19.9","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-12","7.16",,"0.00","0.0","0.0","69","75","62","  260","  260","15.0","21.0","    1",,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-13","8.28",,"0.00","0.0","0.0","66","72","60","  260","  270","15.0","19.0","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-14","8.28",,"0.00","0.0","0.0","66","76","61","  260","  260","21.0","25.1","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-15","7.61",,"0.00","0.0","0.0","67","73","62","  270","  260","16.1","21.9","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-16","9.17",,"0.00","0.0","0.0","66","73","63","  150","  170","21.0","33.1",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-17","8.95",,"0.00","0.0","0.0","64","69","62","  280","  280","15.0","19.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-18","11.18",,"0.00","0.0","0.0","65","70","61","  270","  300","19.9","28.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-19","8.05",,"0.00","0.0","0.0","64","70","60","  240","  260","16.1","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-20","6.71",,"0.00","0.0","0.0","66","72","61","  260","  260","16.1","21.9","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-21","6.93",,"0.00","0.0","0.0","67","74","64","  270","  240","16.1","21.0","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-22","7.38",,"0.00","0.0","0.0","66","73","62","  260","  260","16.1","19.9","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-23","8.72",,"0.00","0.0","0.0","65","71","63","  150","  170","15.0","23.9","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-24","8.50",,"0.00","0.0","0.0","66","74","63","  250","  220","17.0","21.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-25","9.62",,"0.00","0.0","0.0","67","73","64","  250","  260","18.1","25.1",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-26","9.17",,"0.00","0.0","0.0","67","72","63","  260","  270","18.1","25.1",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-27","8.05",,"0.00","0.0","0.0","67","72","64","  270","  240","16.1","25.9",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-28","7.83",,"0.00","0.0","0.0","67","72","64","  250",,"15.0",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-29","8.72",,"0.00","0.0","0.0","68","74","65","  250","  250","16.1","23.0",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-30","7.61",,"0.00","0.0","0.0","69","76","66","  260","  260","16.1","19.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-01","9.40",,"0.00","0.0","0.0","68","73","65","  260","  270","16.1","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-02","10.51",,"0.00","0.0","0.0","68","72","64","  250","  270","18.1","23.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-03","8.05",,"0.00","0.0","0.0","68","73","65","  260","  210","15.0","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-04","9.17",,"0.00","0.0","0.0","69","75","65","  260","  260","16.1","19.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-05","9.62",,"0.00","0.0","0.0","69","80","64","  260","  260","23.0","25.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-06","8.50",,"0.00","0.0","0.0","77","92","68","  270","  240","23.0","30.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-07","7.38",,"0.00","0.0","0.0","83","93","74","  270","  150","16.1","25.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-08","6.26",,"0.00","0.0","0.0","82","89","74","  250","  260","15.0","19.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-09","6.93",,"0.00","0.0","0.0","79","91","73","  280","  260","14.1","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-10","7.83",,"0.00","0.0","0.0","77","85","72","  240","  270","18.1","21.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-11","8.28",,"0.00","0.0","0.0","75","80","71","  250","  250","18.1","23.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-12","9.84",,"0.00","0.0","0.0","74","79","70","  260","  250","19.9","23.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-13","10.51",,"0.00","0.0","0.0","72","76","69","  250","  260","21.0","25.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-14","8.72",,"0.00","0.0","0.0","72","78","68","  260","  260","18.1","23.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-15","7.38",,"0.00","0.0","0.0","73","78","69","  260","  220","16.1","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-16","8.50",,"0.00","0.0","0.0","73","79","69","  260","  270","18.1","23.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-17","8.28",,"0.00","0.0","0.0","71","76","69","  260","  260","17.0","21.9","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-18","7.61",,"0.00","0.0","0.0","72","78","69","  260","  290","17.0","23.9",,,"    1",,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-19","8.28",,"0.00","0.0","0.0","73","79","69","  240","  250","17.0","23.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-20","9.62",,"0.00","0.0","0.0","71","76","68","  270","  250","15.0","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-21","11.63",,"0.00","0.0","0.0","71","77","69","  270","  280","21.9","25.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-22","8.50",,"0.00","0.0","0.0","73","80","68","  240","  250","21.0","23.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-23","7.83",,"0.00","0.0","0.0","75","85","70","  260","  250","21.9","27.1",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-24","6.71",,"0.00","0.0","0.0","76","85","69","  260","  250","18.1","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-25","6.93",,"0.00","0.0","0.0","75","78","70","  260","  270","16.1","19.9","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-26","7.38",,"0.00","0.0","0.0","73","81","70","  270","  240","14.1","19.9","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-27","7.83",,"0.00","0.0","0.0","72","76","68","  280","  270","16.1","19.9","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-28","7.38",,"0.00","0.0","0.0","73","79","69","  260","  260","16.1","19.9","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-29","8.50",,"0.00","0.0","0.0","74","83","68","  260","  280","16.1","19.9","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-30","9.17",,"0.00","0.0","0.0","72","78","69","  270","  250","15.0","19.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-31","8.50",,"0.00","0.0","0.0","74","81","69","  260","  270","15.0","21.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-01","9.17",,"0.00",,,"74","82","70","  270","  270","17.0","19.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-02","8.05",,"0.00","0.0","0.0","74","80","70","  270","  260","16.1","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-03","7.61",,"0.00","0.0","0.0","74","79","69","  270","  250","16.1","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-04","7.61",,"0.00","0.0","0.0","73","81","67","  260","  250","15.0","19.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-05","6.93",,"0.00","0.0","0.0","73","79","68","  280","  280","16.1","21.9","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-06","6.49",,"0.00","0.0","0.0","74","83","68","  260","  280","15.0","19.9",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-07","6.93",,"0.00","0.0","0.0","77","89","70","  270","  280","17.0","21.9",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-08","9.17",,"0.00","0.0","0.0","79","94","70","  150","  160","17.0","23.0","    1","    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-09","8.05",,"0.00","0.0","0.0","77","86","69","  270","  270","17.0","19.9","    1","    1",,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-10","8.50",,"0.00","0.0","0.0","78","87","73","  260","  270","17.0","21.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-11","9.40",,"0.00","0.0","0.0","78","84","71","  260","  260","23.0","28.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-12","7.83",,"0.00","0.0","0.0","75","81","69","  260","  230","16.1","21.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-13","7.61",,"0.00","0.0","0.0","73","79","69","  270","  260","17.0","23.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-14","7.83",,"0.00","0.0","0.0","72","78","69","  260","  240","17.0","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-15","7.16",,"0.00","0.0","0.0","74","79","70","  250","  270","17.0","21.9",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-16","7.61",,"0.00","0.0","0.0","75","81","72","  250","  270","15.0","21.0",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-17","8.05",,"0.00","0.0","0.0","76","81","72","  270","  260","17.0","21.9",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-18","8.05",,"0.00","0.0","0.0","74","79","71","  270","  230","15.0","19.9",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-19","7.16",,"0.00","0.0","0.0","74","79","70","  260","  250","16.1","21.9",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-20","7.61",,"0.00","0.0","0.0","74","82","71","  270","  250","16.1","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-21","7.61",,"0.00","0.0","0.0","74","80","71","  270","  290","16.1","19.9",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-22","8.50",,"0.00","0.0","0.0","74","78","69","  250","  250","16.1","21.0",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-23","9.17",,"0.00","0.0","0.0","73","78","69","  240","  260","18.1","23.0",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-24","7.83",,"0.00","0.0","0.0","72","78","68","  250","  270","16.1","21.0",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-25","7.83",,"0.00","0.0","0.0","71","77","65","  260","  250","16.1","21.0","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-26","8.72",,"0.00","0.0","0.0","71","78","67","  280","  240","18.1","23.9",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-27","8.28",,"0.00","0.0","0.0","70","77","67","  270","  280","17.0","23.0",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-28","8.95",,"0.00","0.0","0.0","70","76","66","  260","  240","17.0","21.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-29","8.95",,"0.00","0.0","0.0","71","78","67","  270","  270","19.9","23.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-30","7.38",,"0.00","0.0","0.0","71","78","64","  270","  270","19.9","23.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-31","6.93",,"0.00","0.0","0.0","71","77","65","  260","  280","15.0","19.9",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-01","6.93",,"0.00","0.0","0.0","71","79","65","  240","  220","17.0","21.0",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-02","8.28",,"0.00","0.0","0.0","71","77","69","  260","  240","16.1","19.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-03","8.50",,"0.00","0.0","0.0","72","77","69","  260","  280","17.0","21.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-04","8.72",,"0.00","0.0","0.0","69","71","68","  270","  280","19.9","21.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-05","8.72",,"0.00","0.0","0.0","69","74","66","  270","  250","21.0","23.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-06","9.40",,"0.00","0.0","0.0","68","73","65","  260","  260","19.9","23.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-07","6.93",,"0.00","0.0","0.0","68","74","65","  260","  260","16.1","19.9","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-08","6.26",,"0.00","0.0","0.0","68","74","64","  280","  250","14.1","19.0","    1","    1",,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-09","6.26",,"0.00","0.0","0.0","69","82","64","  280","  270","15.0","18.1","    1","    1",,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-10","7.16",,"0.00","0.0","0.0","70","77","67","  260","  250","15.0","19.0","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-11","6.71",,"0.00","0.0","0.0","71","77","67","  230","  230","15.0","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-12","8.05",,"0.00","0.0","0.0","71","77","67","  270","  240","16.1","23.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-13","6.71",,"0.00","0.0","0.0","70","77","65","  270","  270","17.0","21.0",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-14","7.16",,"0.00","0.0","0.0","72","81","64","  260","  270","19.9","23.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-15","6.93",,"0.00","0.0","0.0","72","80","67","  270","  280","19.9","23.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-16","6.71",,"0.00","0.0","0.0","71","79","63","  270","  260","16.1","19.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-17","6.49",,"0.00","0.0","0.0","70","79","61","  270","  270","21.0","23.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-18","7.38",,"0.00","0.0","0.0","69","78","61","  270","  260","16.1","19.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-19","5.59",,"0.00","0.0","0.0","67","74","61","  270","  260","15.0","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-20","6.04",,"0.00","0.0","0.0","69","77","62","  240","  250","14.1","19.0","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-21","7.83",,"0.00","0.0","0.0","69","74","65","  270","  250","14.1","19.0",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-22","9.40",,"0.00","0.0","0.0","68","74","64","  260","  260","23.0","25.9",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-23","7.16",,"0.00","0.0","0.0","68","73","65","  260","  260","15.0","19.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-24","7.38",,"0.00","0.0","0.0","67","73","64","  270","  280","17.0","21.0",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-25","7.61",,"0.00","0.0","0.0","66","71","63","  260","  260","16.1","19.9",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-26","7.16",,"0.00","0.0","0.0","66","71","63","  260","  260","18.1","21.0","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-27","7.83",,"0.00","0.0","0.0","67","71","65","  270","  260","16.1","21.9","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-28","5.82",,"0.00","0.0","0.0","67","74","65","  270","  270","15.0","17.0","    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-29","7.38",,"0.00","0.0","0.0","68","76","64","  270","  260","17.0","23.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-30","6.71",,"0.00","0.0","0.0","68","76","61","  270","  290","15.0","18.1",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-01","7.38",,"0.00","0.0","0.0","72","83","66","  270","  260","21.0","23.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-02","7.83",,"0.00","0.0","0.0","71","76","67","  260","  260","18.1","21.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-03","8.05",,"0.00","0.0","0.0","71","77","67","  270","  270","17.0","19.9",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-04","10.29",,"0.00","0.0","0.0","70","75","65","  260","  270","19.9","23.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-05","7.16",,"0.00","0.0","0.0","68","73","65","  260","  250","17.0","21.9",,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-06","7.16",,"0.00","0.0","0.0","68","75","63","  250","  230","17.0","23.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-07","7.61",,"0.00","0.0","0.0","68","74","61","  260","  250","17.0","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-08","6.71",,"0.00","0.0","0.0","68","73","64","  260","  260","17.0","19.9",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-09","7.61",,"0.00","0.0","0.0","68","74","64","  270","  250","16.1","21.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-10","6.93",,"0.00","0.0","0.0","66","72","62","  280","  260","18.1","23.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-11","8.05",,"0.00","0.0","0.0","67","73","63","  270","  280","19.9","23.0",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-12","8.95",,"0.50","0.0","0.0","68","74","61","  260","  260","21.9","25.1","    1",,"    1",,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-13","10.29",,"0.08","0.0","0.0","66","69","63","  270","  240","17.0","19.9","    1",,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-14","7.83",,"0.00","0.0","0.0","67","71","65","  270","  280","15.0","19.0",,,,,,,,,
